0.000000000000000000e+00;0.000000000000000000e+00
2.000000000000000042e-03;0.000000000000000000e+00
4.000000000000000083e-03;0.000000000000000000e+00
6.000000000000000125e-03;0.000000000000000000e+00
8.000000000000000167e-03;0.000000000000000000e+00
1.000000000000000021e-02;0.000000000000000000e+00
1.200000000000000025e-02;0.000000000000000000e+00
1.400000000000000029e-02;0.000000000000000000e+00
1.600000000000000033e-02;0.000000000000000000e+00
1.800000000000000211e-02;0.000000000000000000e+00
2.000000000000000042e-02;0.000000000000000000e+00
2.199999999999999872e-02;0.000000000000000000e+00
2.400000000000000050e-02;0.000000000000000000e+00
2.600000000000000228e-02;0.000000000000000000e+00
2.800000000000000058e-02;0.000000000000000000e+00
2.999999999999999889e-02;0.000000000000000000e+00
3.200000000000000067e-02;0.000000000000000000e+00
3.400000000000000244e-02;0.000000000000000000e+00
3.600000000000000422e-02;0.000000000000000000e+00
3.799999999999999906e-02;0.000000000000000000e+00
4.000000000000000083e-02;0.000000000000000000e+00
4.200000000000000261e-02;0.000000000000000000e+00
4.399999999999999745e-02;0.000000000000000000e+00
4.599999999999999922e-02;0.000000000000000000e+00
4.800000000000000100e-02;0.000000000000000000e+00
5.000000000000000278e-02;0.000000000000000000e+00
5.200000000000000455e-02;0.000000000000000000e+00
5.399999999999999939e-02;0.000000000000000000e+00
5.600000000000000117e-02;0.000000000000000000e+00
5.800000000000000294e-02;0.000000000000000000e+00
5.999999999999999778e-02;0.000000000000000000e+00
6.199999999999999956e-02;0.000000000000000000e+00
6.400000000000000133e-02;0.000000000000000000e+00
6.600000000000000311e-02;0.000000000000000000e+00
6.800000000000000488e-02;0.000000000000000000e+00
7.000000000000000666e-02;0.000000000000000000e+00
7.200000000000000844e-02;0.000000000000000000e+00
7.399999999999999634e-02;0.000000000000000000e+00
7.599999999999999811e-02;0.000000000000000000e+00
7.799999999999999989e-02;0.000000000000000000e+00
8.000000000000000167e-02;0.000000000000000000e+00
8.200000000000000344e-02;0.000000000000000000e+00
8.400000000000000522e-02;0.000000000000000000e+00
8.600000000000000699e-02;0.000000000000000000e+00
8.799999999999999489e-02;0.000000000000000000e+00
8.999999999999999667e-02;0.000000000000000000e+00
9.199999999999999845e-02;0.000000000000000000e+00
9.400000000000000022e-02;0.000000000000000000e+00
9.600000000000000200e-02;0.000000000000000000e+00
9.800000000000000377e-02;0.000000000000000000e+00
1.000000000000000056e-01;0.000000000000000000e+00
1.020000000000000073e-01;0.000000000000000000e+00
1.040000000000000091e-01;0.000000000000000000e+00
1.059999999999999970e-01;0.000000000000000000e+00
1.079999999999999988e-01;0.000000000000000000e+00
1.100000000000000006e-01;0.000000000000000000e+00
1.120000000000000023e-01;0.000000000000000000e+00
1.140000000000000041e-01;0.000000000000000000e+00
1.160000000000000059e-01;0.000000000000000000e+00
1.180000000000000077e-01;0.000000000000000000e+00
1.199999999999999956e-01;0.000000000000000000e+00
1.219999999999999973e-01;0.000000000000000000e+00
1.239999999999999991e-01;0.000000000000000000e+00
1.260000000000000009e-01;0.000000000000000000e+00
1.280000000000000027e-01;0.000000000000000000e+00
1.300000000000000044e-01;0.000000000000000000e+00
1.320000000000000062e-01;0.000000000000000000e+00
1.340000000000000080e-01;0.000000000000000000e+00
1.360000000000000098e-01;0.000000000000000000e+00
1.380000000000000115e-01;0.000000000000000000e+00
1.400000000000000133e-01;0.000000000000000000e+00
1.420000000000000151e-01;0.000000000000000000e+00
1.440000000000000169e-01;0.000000000000000000e+00
1.459999999999999909e-01;0.000000000000000000e+00
1.479999999999999927e-01;0.000000000000000000e+00
1.499999999999999944e-01;0.000000000000000000e+00
1.519999999999999962e-01;0.000000000000000000e+00
1.539999999999999980e-01;0.000000000000000000e+00
1.559999999999999998e-01;0.000000000000000000e+00
1.580000000000000016e-01;0.000000000000000000e+00
1.600000000000000033e-01;0.000000000000000000e+00
1.620000000000000051e-01;0.000000000000000000e+00
1.640000000000000069e-01;0.000000000000000000e+00
1.660000000000000087e-01;0.000000000000000000e+00
1.680000000000000104e-01;0.000000000000000000e+00
1.700000000000000122e-01;0.000000000000000000e+00
1.720000000000000140e-01;0.000000000000000000e+00
1.740000000000000158e-01;0.000000000000000000e+00
1.759999999999999898e-01;0.000000000000000000e+00
1.779999999999999916e-01;0.000000000000000000e+00
1.799999999999999933e-01;0.000000000000000000e+00
1.819999999999999951e-01;0.000000000000000000e+00
1.839999999999999969e-01;0.000000000000000000e+00
1.859999999999999987e-01;0.000000000000000000e+00
1.880000000000000004e-01;0.000000000000000000e+00
1.900000000000000022e-01;0.000000000000000000e+00
1.920000000000000040e-01;0.000000000000000000e+00
1.940000000000000058e-01;0.000000000000000000e+00
1.960000000000000075e-01;0.000000000000000000e+00
1.980000000000000093e-01;0.000000000000000000e+00
1.999999999999999833e-01;6.805807622504448035e-04
2.019999999999999851e-01;2.041742286751353601e-03
2.039999999999999869e-01;3.402903811252262073e-03
2.059999999999999887e-01;4.764065335753170545e-03
2.079999999999999905e-01;6.125226860254079017e-03
2.099999999999999922e-01;7.486388384754987489e-03
2.119999999999999940e-01;8.847549909255895961e-03
2.139999999999999958e-01;1.020871143375680530e-02
2.159999999999999976e-01;1.156987295825771291e-02
2.179999999999999993e-01;1.293103448275862224e-02
2.199999999999999734e-01;1.429219600725951250e-02
2.219999999999999751e-01;1.565335753176042011e-02
2.239999999999999769e-01;1.701451905626132771e-02
2.259999999999999787e-01;1.837568058076223879e-02
2.279999999999999805e-01;1.973684210526314639e-02
2.299999999999999822e-01;2.109800362976405400e-02
2.319999999999999840e-01;2.245916515426496507e-02
2.339999999999999858e-01;2.382032667876587267e-02
2.359999999999999876e-01;2.518148820326678028e-02
2.379999999999999893e-01;2.654264972776768788e-02
2.399999999999999911e-01;2.790381125226859896e-02
2.419999999999999929e-01;2.926497277676951003e-02
2.439999999999999947e-01;3.062613430127041764e-02
2.459999999999999964e-01;3.198729582577132524e-02
2.479999999999999982e-01;3.334845735027223285e-02
2.500000000000000000e-01;3.470961887477314045e-02
2.520000000000000018e-01;3.607078039927405499e-02
2.540000000000000036e-01;3.743194192377496260e-02
2.560000000000000053e-01;3.879310344827587020e-02
2.580000000000000071e-01;4.015426497277677781e-02
2.600000000000000089e-01;4.151542649727768541e-02
2.620000000000000107e-01;4.287658802177859302e-02
2.640000000000000124e-01;4.423774954627950062e-02
2.660000000000000142e-01;4.559891107078041517e-02
2.680000000000000160e-01;4.696007259528132277e-02
2.700000000000000178e-01;4.832123411978223038e-02
2.720000000000000195e-01;4.968239564428313798e-02
2.740000000000000213e-01;5.104355716878404559e-02
2.760000000000000231e-01;5.240471869328495319e-02
2.780000000000000249e-01;5.376588021778586080e-02
2.800000000000000266e-01;5.512704174228677534e-02
2.820000000000000284e-01;5.648820326678768294e-02
2.840000000000000302e-01;5.784936479128859055e-02
2.860000000000000320e-01;5.921052631578949815e-02
2.880000000000000338e-01;6.057168784029040576e-02
2.900000000000000355e-01;6.193284936479131336e-02
2.920000000000000373e-01;6.329401088929222097e-02
2.940000000000000391e-01;6.465517241379313551e-02
2.960000000000000409e-01;6.601633393829403618e-02
2.979999999999999871e-01;6.737749546279490909e-02
2.999999999999999889e-01;6.873865698729582363e-02
3.019999999999999907e-01;7.009981851179672430e-02
3.039999999999999925e-01;7.146098003629762496e-02
3.059999999999999942e-01;7.282214156079853951e-02
3.079999999999999960e-01;7.418330308529944017e-02
3.099999999999999978e-01;7.554446460980035472e-02
3.119999999999999996e-01;7.690562613430125538e-02
3.140000000000000013e-01;7.826678765880216992e-02
3.160000000000000031e-01;7.962794918330307059e-02
3.180000000000000049e-01;8.098911070780398513e-02
3.200000000000000067e-01;8.235027223230489968e-02
3.220000000000000084e-01;8.371143375680580034e-02
3.240000000000000102e-01;8.507259528130671489e-02
3.260000000000000120e-01;8.643375680580761555e-02
3.280000000000000138e-01;8.779491833030853010e-02
3.300000000000000155e-01;8.915607985480943076e-02
3.320000000000000173e-01;9.051724137931034531e-02
3.340000000000000191e-01;9.187840290381125985e-02
3.360000000000000209e-01;9.323956442831216052e-02
3.380000000000000226e-01;9.460072595281307506e-02
3.400000000000000244e-01;9.596188747731397573e-02
3.420000000000000262e-01;9.732304900181489027e-02
3.440000000000000280e-01;9.868421052631579093e-02
3.460000000000000298e-01;1.000453720508167055e-01
3.480000000000000315e-01;1.014065335753176200e-01
3.499999999999999778e-01;1.027676950998184791e-01
3.519999999999999796e-01;1.041288566243194075e-01
3.539999999999999813e-01;1.054900181488203220e-01
3.559999999999999831e-01;1.068511796733212227e-01
3.579999999999999849e-01;1.082123411978221372e-01
3.599999999999999867e-01;1.095735027223230379e-01
3.619999999999999885e-01;1.109346642468239524e-01
3.639999999999999902e-01;1.122958257713248531e-01
3.659999999999999920e-01;1.136569872958257676e-01
3.679999999999999938e-01;1.150181488203266544e-01
3.699999999999999956e-01;1.163793103448275551e-01
3.719999999999999973e-01;1.177404718693284696e-01
3.739999999999999991e-01;1.191016333938293703e-01
3.760000000000000009e-01;1.204627949183302849e-01
3.780000000000000027e-01;1.218239564428311994e-01
3.800000000000000044e-01;1.231851179673321001e-01
3.820000000000000062e-01;1.245462794918330146e-01
3.840000000000000080e-01;1.259074410163339153e-01
3.860000000000000098e-01;1.272686025408348298e-01
3.880000000000000115e-01;1.286297640653357444e-01
3.900000000000000133e-01;1.299909255898366311e-01
3.920000000000000151e-01;1.313520871143375457e-01
3.940000000000000169e-01;1.327132486388384602e-01
3.960000000000000187e-01;1.340744101633393748e-01
3.980000000000000204e-01;1.354355716878402893e-01
4.000000000000000222e-01;1.372504537205081476e-01
4.020000000000000240e-01;1.395190562613430052e-01
4.040000000000000258e-01;1.417876588021778628e-01
4.060000000000000275e-01;1.440562613430126926e-01
4.080000000000000293e-01;1.463248638838475502e-01
4.100000000000000311e-01;1.485934664246824077e-01
4.120000000000000329e-01;1.508620689655172376e-01
