-2.0238095238095237; 0.8794308488186038
-1.883116883116883; 1.4958918632388019
-1.7424242424242424; 1.5794730590648958
-1.5995670995670994; 1.678922362595832
-1.4567099567099566; 1.7715689450383327
-1.3203463203463204; 1.8733005467699346
-1.1774891774891774; 1.977284997693161
-1.0454545454545452; 2.0246046470536267
-0.9047619047619047; 1.9834692895917385
-0.7575757575757573; 1.9377840602330398
-0.6212121212121211; 1.8966585191074987
-0.4826839826839824; 1.8532604961176389
-0.34632034632034614; 1.8121349549920978
-0.20995670995670945; 1.6893767608053323
-0.06493506493506462; 1.52124746002297
0.07359307359307365; 1.341795015264403
0.21212121212121238; 1.1623425705058357
0.35281385281385313; 0.9806176438829501
0.49783549783549796; 0.7988829009237173
0.6363636363636367; 0.6058250139882788
0.7770562770562774; 0.42183251366924823
0.9134199134199137; 0.25825799295187046
1.0541125541125544; 0.05612490306367812
1.1926406926406932; -0.09384908364500211
1.333333333333334; -0.31185518940621026
1.4718614718614722; -0.4981103552532127
1.612554112554113; -0.6299486605609057
