0.000000000000000000e+00;0.000000000000000000e+00
2.000000000000000042e-03;2.779321845469705492e-03
4.000000000000000083e-03;5.558643690939410985e-03
6.000000000000000125e-03;8.337965536409116044e-03
8.000000000000000167e-03;1.111728738187882197e-02
1.000000000000000021e-02;1.389660922734852790e-02
1.200000000000000025e-02;1.667593107281823556e-02
1.400000000000000029e-02;1.945525291828794148e-02
1.600000000000000033e-02;2.223457476375764394e-02
1.800000000000000211e-02;2.501389660922735333e-02
2.000000000000000042e-02;2.779321845469705579e-02
2.199999999999999872e-02;3.057254030016676172e-02
2.400000000000000050e-02;3.335186214563647111e-02
2.600000000000000228e-02;3.613118399110617357e-02
2.800000000000000058e-02;3.891050583657587603e-02
2.999999999999999889e-02;4.168982768204557154e-02
3.200000000000000067e-02;4.446914952751528788e-02
3.400000000000000244e-02;4.724847137298499727e-02
3.600000000000000422e-02;5.002779321845470667e-02
3.799999999999999906e-02;5.280711506392440219e-02
4.000000000000000083e-02;5.558643690939411158e-02
4.200000000000000261e-02;5.836575875486382098e-02
4.399999999999999745e-02;6.114508060033352344e-02
4.599999999999999922e-02;6.392440244580323283e-02
4.800000000000000100e-02;6.670372429127292835e-02
5.000000000000000278e-02;6.948304613674263774e-02
5.200000000000000455e-02;7.226236798221234714e-02
5.399999999999999939e-02;7.504168982768204266e-02
5.600000000000000117e-02;7.782101167315175205e-02
5.800000000000000294e-02;8.060033351862144757e-02
5.999999999999999778e-02;8.337965536409114309e-02
6.199999999999999956e-02;8.615897720956085248e-02
6.400000000000000133e-02;8.893829905503057576e-02
6.600000000000000311e-02;9.171762090050028515e-02
6.800000000000000488e-02;9.449694274596999455e-02
7.000000000000000666e-02;9.727626459143970394e-02
7.200000000000000844e-02;1.000555864369094133e-01
7.399999999999999634e-02;1.028349082823791089e-01
7.599999999999999811e-02;1.056142301278488044e-01
7.799999999999999989e-02;1.083935519733185138e-01
8.000000000000000167e-02;1.111728738187882232e-01
8.200000000000000344e-02;1.139521956642579326e-01
8.400000000000000522e-02;1.167315175097276420e-01
8.600000000000000699e-02;1.195108393551973514e-01
8.799999999999999489e-02;1.222901612006670469e-01
8.999999999999999667e-02;1.250694830461367424e-01
9.199999999999999845e-02;1.278488048916064657e-01
9.400000000000000022e-02;1.306281267370761612e-01
9.600000000000000200e-02;1.334074485825458845e-01
9.800000000000000377e-02;1.361867704280155800e-01
1.000000000000000056e-01;1.389660922734852755e-01
1.020000000000000073e-01;1.417454141189549710e-01
1.040000000000000091e-01;1.445247359644246943e-01
1.059999999999999970e-01;1.473040578098943620e-01
1.079999999999999988e-01;1.500833796553640853e-01
1.100000000000000006e-01;1.528627015008337808e-01
1.120000000000000023e-01;1.556420233463035319e-01
1.140000000000000041e-01;1.584213451917732274e-01
1.160000000000000059e-01;1.612006670372429507e-01
1.180000000000000077e-01;1.639799888827126462e-01
1.199999999999999956e-01;1.667593107281823139e-01
1.219999999999999973e-01;1.695386325736520372e-01
1.239999999999999991e-01;1.723179544191217327e-01
1.260000000000000009e-01;1.750972762645914560e-01
1.280000000000000027e-01;1.778765981100611793e-01
1.300000000000000044e-01;1.806559199555309025e-01
1.320000000000000062e-01;1.834352418010005981e-01
1.340000000000000080e-01;1.862145636464703213e-01
1.360000000000000098e-01;1.889938854919400169e-01
1.380000000000000115e-01;1.917732073374097401e-01
1.400000000000000133e-01;1.945525291828794356e-01
1.420000000000000151e-01;1.973318510283491312e-01
1.440000000000000169e-01;2.001111728738188544e-01
1.459999999999999909e-01;2.028904947192885222e-01
1.479999999999999927e-01;2.056698165647582455e-01
1.499999999999999944e-01;2.084491384102279410e-01
1.519999999999999962e-01;2.112284602556976643e-01
1.539999999999999980e-01;2.140077821011673598e-01
1.559999999999999998e-01;2.167871039466370553e-01
1.580000000000000016e-01;2.195664257921067786e-01
1.600000000000000033e-01;2.223457476375764463e-01
1.620000000000000051e-01;2.251250694830461696e-01
1.640000000000000069e-01;2.279043913285158651e-01
1.660000000000000087e-01;2.306837131739855884e-01
1.680000000000000104e-01;2.334630350194552839e-01
1.700000000000000122e-01;2.362423568649249794e-01
1.720000000000000140e-01;2.390216787103947027e-01
1.740000000000000158e-01;2.418010005558643982e-01
1.759999999999999898e-01;2.445803224013340660e-01
1.779999999999999916e-01;2.473596442468037615e-01
1.799999999999999933e-01;2.501389660922734848e-01
1.819999999999999951e-01;2.529182879377431803e-01
1.839999999999999969e-01;2.556976097832128758e-01
1.859999999999999987e-01;2.584769316286825713e-01
1.880000000000000004e-01;2.612562534741523224e-01
1.900000000000000022e-01;2.640355753196220179e-01
1.920000000000000040e-01;2.668148971650917134e-01
1.940000000000000058e-01;2.695942190105614089e-01
1.960000000000000075e-01;2.723735408560311599e-01
1.980000000000000093e-01;2.751528627015008555e-01
1.999999999999999833e-01;2.773763201778765564e-01
2.019999999999999851e-01;2.790439132851584292e-01
2.039999999999999869e-01;2.807115063924402465e-01
2.059999999999999887e-01;2.823790994997220638e-01
2.079999999999999905e-01;2.840466926070038256e-01
2.099999999999999922e-01;2.857142857142856984e-01
2.119999999999999940e-01;2.873818788215675157e-01
2.139999999999999958e-01;2.890494719288493330e-01
2.159999999999999976e-01;2.907170650361311504e-01
2.179999999999999993e-01;2.923846581434129677e-01
2.199999999999999734e-01;2.940522512506947850e-01
2.219999999999999751e-01;2.957198443579766023e-01
2.239999999999999769e-01;2.973874374652584196e-01
2.259999999999999787e-01;2.990550305725402924e-01
2.279999999999999805e-01;3.007226236798221097e-01
2.299999999999999822e-01;3.023902167871039270e-01
2.319999999999999840e-01;3.040578098943857444e-01
2.339999999999999858e-01;3.057254030016675617e-01
2.359999999999999876e-01;3.073929961089493790e-01
2.379999999999999893e-01;3.090605892162311963e-01
2.399999999999999911e-01;3.107281823235130691e-01
2.419999999999999929e-01;3.123957754307948864e-01
2.439999999999999947e-01;3.140633685380767037e-01
2.459999999999999964e-01;3.157309616453585210e-01
2.479999999999999982e-01;3.173985547526403384e-01
2.500000000000000000e-01;3.190661478599221557e-01
2.520000000000000018e-01;3.207337409672039730e-01
2.540000000000000036e-01;3.224013340744857903e-01
2.560000000000000053e-01;3.240689271817676631e-01
2.580000000000000071e-01;3.257365202890495359e-01
2.600000000000000089e-01;3.274041133963313532e-01
2.620000000000000107e-01;3.290717065036131705e-01
2.640000000000000124e-01;3.307392996108949879e-01
2.660000000000000142e-01;3.324068927181768052e-01
2.680000000000000160e-01;3.340744858254586780e-01
2.700000000000000178e-01;3.357420789327404953e-01
2.720000000000000195e-01;3.374096720400223126e-01
2.740000000000000213e-01;3.390772651473041299e-01
2.760000000000000231e-01;3.407448582545859472e-01
2.780000000000000249e-01;3.424124513618677645e-01
2.800000000000000266e-01;3.440800444691495819e-01
2.820000000000000284e-01;3.457476375764313992e-01
2.840000000000000302e-01;3.474152306837132720e-01
2.860000000000000320e-01;3.490828237909950893e-01
2.880000000000000338e-01;3.507504168982769066e-01
2.900000000000000355e-01;3.524180100055587239e-01
2.920000000000000373e-01;3.540856031128405412e-01
2.940000000000000391e-01;3.557531962201223585e-01
2.960000000000000409e-01;3.574207893274041759e-01
2.979999999999999871e-01;3.590883824346859376e-01
2.999999999999999889e-01;3.607559755419678105e-01
3.019999999999999907e-01;3.624235686492496278e-01
3.039999999999999925e-01;3.640911617565314451e-01
3.059999999999999942e-01;3.657587548638132624e-01
3.079999999999999960e-01;3.674263479710950797e-01
3.099999999999999978e-01;3.690939410783768970e-01
3.119999999999999996e-01;3.707615341856587143e-01
3.140000000000000013e-01;3.724291272929405872e-01
3.160000000000000031e-01;3.740967204002224045e-01
3.180000000000000049e-01;3.757643135075042218e-01
3.200000000000000067e-01;3.774319066147860391e-01
3.220000000000000084e-01;3.790994997220678564e-01
3.240000000000000102e-01;3.807670928293496737e-01
3.260000000000000120e-01;3.824346859366314910e-01
3.280000000000000138e-01;3.841022790439133083e-01
3.300000000000000155e-01;3.857698721511951812e-01
3.320000000000000173e-01;3.874374652584769985e-01
3.340000000000000191e-01;3.891050583657588158e-01
3.360000000000000209e-01;3.907726514730406331e-01
3.380000000000000226e-01;3.924402445803224504e-01
3.400000000000000244e-01;3.941078376876042677e-01
3.420000000000000262e-01;3.957754307948860850e-01
3.440000000000000280e-01;3.974430239021679578e-01
3.460000000000000298e-01;3.991106170094497751e-01
3.480000000000000315e-01;4.007782101167315925e-01
3.499999999999999778e-01;4.024458032240133543e-01
3.519999999999999796e-01;4.041133963312951161e-01
3.539999999999999813e-01;4.057809894385769889e-01
3.559999999999999831e-01;4.074485825458587507e-01
3.579999999999999849e-01;4.091161756531406235e-01
3.599999999999999867e-01;4.107837687604223853e-01
3.619999999999999885e-01;4.124513618677043136e-01
3.639999999999999902e-01;4.141189549749860754e-01
3.659999999999999920e-01;4.157865480822679483e-01
3.679999999999999938e-01;4.174541411895497101e-01
3.699999999999999956e-01;4.191217342968315829e-01
3.719999999999999973e-01;4.207893274041133447e-01
3.739999999999999991e-01;4.224569205113952175e-01
3.760000000000000009e-01;4.241245136186769793e-01
3.780000000000000027e-01;4.257921067259589076e-01
3.800000000000000044e-01;4.274596998332406694e-01
3.820000000000000062e-01;4.291272929405225423e-01
3.840000000000000080e-01;4.307948860478043041e-01
3.860000000000000098e-01;4.324624791550861769e-01
3.880000000000000115e-01;4.341300722623679387e-01
3.900000000000000133e-01;4.357976653696498670e-01
3.920000000000000151e-01;4.374652584769316288e-01
3.940000000000000169e-01;4.391328515842135016e-01
3.960000000000000187e-01;4.408004446914952634e-01
3.980000000000000204e-01;4.424680377987771362e-01
4.000000000000000222e-01;4.435797665369650145e-01
4.020000000000000240e-01;4.441356309060588980e-01
4.040000000000000258e-01;4.446914952751528927e-01
4.060000000000000275e-01;4.452473596442467763e-01
4.080000000000000293e-01;4.458032240133407709e-01
4.100000000000000311e-01;4.463590883824346545e-01
4.120000000000000329e-01;4.469149527515286491e-01
4.140000000000000346e-01;4.474708171206225327e-01
4.160000000000000364e-01;4.480266814897164718e-01
4.180000000000000382e-01;4.485825458588104109e-01
4.200000000000000400e-01;4.491384102279043500e-01
4.220000000000000417e-01;4.496942745969983446e-01
4.240000000000000435e-01;4.502501389660922837e-01
4.260000000000000453e-01;4.508060033351862228e-01
4.279999999999999916e-01;4.513618677042801619e-01
4.299999999999999933e-01;4.519177320733741010e-01
4.319999999999999951e-01;4.524735964424680401e-01
4.339999999999999969e-01;4.530294608115619792e-01
4.359999999999999987e-01;4.535853251806559183e-01
4.380000000000000004e-01;4.541411895497498574e-01
4.400000000000000022e-01;4.546970539188437965e-01
4.420000000000000040e-01;4.552529182879377356e-01
4.440000000000000058e-01;4.558087826570316747e-01
4.460000000000000075e-01;4.563646470261256138e-01
4.480000000000000093e-01;4.569205113952195529e-01
4.500000000000000111e-01;4.574763757643134920e-01
4.520000000000000129e-01;4.580322401334074311e-01
4.540000000000000147e-01;4.585881045025013703e-01
4.560000000000000164e-01;4.591439688715953094e-01
4.580000000000000182e-01;4.596998332406892485e-01
4.600000000000000200e-01;4.602556976097831876e-01
4.620000000000000218e-01;4.608115619788771267e-01
4.640000000000000235e-01;4.613674263479710658e-01
4.660000000000000253e-01;4.619232907170650604e-01
4.680000000000000271e-01;4.624791550861589995e-01
4.700000000000000289e-01;4.630350194552529386e-01
4.719999999999999751e-01;4.635908838243468777e-01
4.739999999999999769e-01;4.641467481934408168e-01
4.759999999999999787e-01;4.647026125625347559e-01
4.779999999999999805e-01;4.652584769316286950e-01
4.799999999999999822e-01;4.658143413007226341e-01
4.819999999999999840e-01;4.663702056698165732e-01
4.839999999999999858e-01;4.669260700389105123e-01
4.859999999999999876e-01;4.674819344080044514e-01
4.879999999999999893e-01;4.680377987770983905e-01
4.899999999999999911e-01;4.685936631461923296e-01
4.919999999999999929e-01;4.691495275152862687e-01
4.939999999999999947e-01;4.697053918843802078e-01
4.959999999999999964e-01;4.702612562534741469e-01
4.979999999999999982e-01;4.708171206225680860e-01
5.000000000000000000e-01;4.713729849916620251e-01
5.020000000000000018e-01;4.719288493607559642e-01
5.040000000000000036e-01;4.724847137298499034e-01
5.060000000000000053e-01;4.730405780989438425e-01
5.080000000000000071e-01;4.735964424680377816e-01
5.100000000000000089e-01;4.741523068371317762e-01
5.120000000000000107e-01;4.747081712062257153e-01
5.140000000000000124e-01;4.752640355753196544e-01
5.160000000000000142e-01;4.758198999444135935e-01
5.180000000000000160e-01;4.763757643135075326e-01
5.200000000000000178e-01;4.769316286826014717e-01
5.220000000000000195e-01;4.774874930516954108e-01
5.240000000000000213e-01;4.780433574207893499e-01
5.260000000000000231e-01;4.785992217898832890e-01
5.280000000000000249e-01;4.791550861589772281e-01
5.300000000000000266e-01;4.797109505280711672e-01
5.320000000000000284e-01;4.802668148971651063e-01
5.340000000000000302e-01;4.808226792662590454e-01
5.360000000000000320e-01;4.813785436353529845e-01
5.380000000000000338e-01;4.819344080044469236e-01
5.400000000000000355e-01;4.824902723735408627e-01
5.420000000000000373e-01;4.830461367426348018e-01
5.440000000000000391e-01;4.836020011117287964e-01
5.460000000000000409e-01;4.841578654808227355e-01
5.480000000000000426e-01;4.847137298499166747e-01
5.500000000000000444e-01;4.852695942190106693e-01
5.520000000000000462e-01;4.858254585881046084e-01
5.540000000000000480e-01;4.863813229571985475e-01
5.560000000000000497e-01;4.869371873262924866e-01
5.580000000000000515e-01;4.874930516953864257e-01
5.600000000000000533e-01;4.880489160644803648e-01
5.620000000000000551e-01;4.886047804335743039e-01
5.640000000000000568e-01;4.891606448026682430e-01
5.660000000000000586e-01;4.897165091717621821e-01
5.679999999999999494e-01;4.902723735408561212e-01
5.699999999999999512e-01;4.908282379099500048e-01
5.719999999999999529e-01;4.913841022790439994e-01
5.739999999999999547e-01;4.919399666481378830e-01
5.759999999999999565e-01;4.924958310172318776e-01
5.779999999999999583e-01;4.930516953863257612e-01
5.799999999999999600e-01;4.936075597554197558e-01
5.819999999999999618e-01;4.941634241245136394e-01
5.839999999999999636e-01;4.947192884936076340e-01
5.859999999999999654e-01;4.952751528627015176e-01
5.879999999999999671e-01;4.958310172317955122e-01
5.899999999999999689e-01;4.963868816008893958e-01
5.919999999999999707e-01;4.969427459699833904e-01
5.939999999999999725e-01;4.974986103390772740e-01
5.959999999999999742e-01;4.980544747081713242e-01
5.979999999999999760e-01;4.986103390772651522e-01
5.999999999999999778e-01;5.005558643690940501e-01
6.019999999999999796e-01;5.038910505836576847e-01
6.039999999999999813e-01;5.072262367982213194e-01
6.059999999999999831e-01;5.105614230127849540e-01
6.079999999999999849e-01;5.138966092273485886e-01
6.099999999999999867e-01;5.172317954419122232e-01
6.119999999999999885e-01;5.205669816564758579e-01
6.139999999999999902e-01;5.239021678710396035e-01
6.159999999999999920e-01;5.272373540856032381e-01
6.179999999999999938e-01;5.305725403001668727e-01
6.199999999999999956e-01;5.339077265147305074e-01
6.219999999999999973e-01;5.372429127292941420e-01
6.239999999999999991e-01;5.405780989438577766e-01
6.260000000000000009e-01;5.439132851584214112e-01
6.280000000000000027e-01;5.472484713729850458e-01
6.300000000000000044e-01;5.505836575875487915e-01
6.320000000000000062e-01;5.539188438021124261e-01
6.340000000000000080e-01;5.572540300166760607e-01
6.360000000000000098e-01;5.605892162312396954e-01
6.380000000000000115e-01;5.639244024458033300e-01
6.400000000000000133e-01;5.672595886603669646e-01
6.420000000000000151e-01;5.705947748749305992e-01
6.440000000000000169e-01;5.739299610894943449e-01
6.460000000000000187e-01;5.772651473040579795e-01
6.479999999999999094e-01;5.806003335186213921e-01
6.499999999999999112e-01;5.839355197331851377e-01
6.519999999999999130e-01;5.872707059477486613e-01
6.539999999999999147e-01;5.906058921623124069e-01
6.559999999999999165e-01;5.939410783768759305e-01
6.579999999999999183e-01;5.972762645914396762e-01
6.599999999999999201e-01;6.006114508060031998e-01
6.619999999999999218e-01;6.039466370205670565e-01
6.639999999999999236e-01;6.072818232351305801e-01
6.659999999999999254e-01;6.106170094496943257e-01
6.679999999999999272e-01;6.139521956642578493e-01
6.699999999999999289e-01;6.172873818788215949e-01
6.719999999999999307e-01;6.206225680933851185e-01
6.739999999999999325e-01;6.239577543079488642e-01
6.759999999999999343e-01;6.272929405225123878e-01
6.779999999999999361e-01;6.306281267370762444e-01
