#Mass_[Msun]	x_[pc]			y_[pc]			z_[pc]			vx_[km/s]		vy_[km/s]		vz_[km/s]
0.047097	-0.2600607572693127	0.2242884267927251	-0.2398346356840588	1.8825700179942915	-2.0597763309833841	12.1098695164308232
0.270574	-0.1002959392591002	0.3036820034418484	-0.1804775566823447	8.2681308123258752	1.2430484605274525	0.2327765065845726
0.090987	-0.2309928468555736	-0.2122660433218694	-0.2214703291912462	10.3844368886466913	-2.5450836524350793	6.5448347931435045
0.025097	2.1892184252973728	0.3994889443417468	-0.5903265233599346	1.5946690900286544	-2.8661397480183353	-1.7018160038557719
0.197743	-1.0848176774022944	-1.1885137866206779	2.2306001802961255	3.4601639334858372	-1.0469495177033930	2.6386274300083477
0.108543	-0.0488010620255556	-0.2841148899329401	0.1635247251054643	6.8551998494482476	0.3993808727443574	-3.1344433118886812
0.314318	0.0004774533773099	-0.0600656674963465	0.3162583000185581	-1.1774182526541235	-7.2975739001898434	7.9761918688808882
0.089034	-0.1438561764015728	0.1439518932699995	-0.4649429048279442	-7.1580149779143403	-2.3479688432742245	-9.8204518308477287
0.500660	0.2301156987126418	0.1337935322356249	0.0548945381285637	-7.8611739610080793	7.5057013247340008	0.9300699285110405
0.035368	0.0549584011352059	0.0064527582280327	-0.1026502034915679	-7.2386782546953317	17.3626450872477136	-9.4917907872962850
0.482987	0.3083219876553000	0.8278625692438824	0.4689010319652179	5.6631574942347136	-1.7330170832676250	2.3545187227634825
0.064145	-0.7957422308005471	0.4849629137517968	-0.0458472341304678	-0.1812639569679739	0.7940111567752471	4.2987717372145999
39.953290	0.0107360838826116	-0.1141494074896351	0.0091905842265920	-2.0684587135122832	3.0048399127890049	4.7487670739707335
0.056924	0.2066487596504217	0.5005966773019599	0.0052582647931543	1.2494671397721508	6.4900829153694364	-4.9929285165391342
0.365115	0.2930075036418407	-0.4108832067056188	-0.6538905170031298	8.8772211967643617	-4.6613673903194286	-0.1369126748041452
0.082716	0.0741908283304219	0.0986034447678299	-0.0053730090195642	-7.5104881777254899	1.1060643410783664	-0.1949619361887165
0.035574	-0.1040943412077854	0.1413368632397647	0.2122820795715898	2.9562776010268288	-3.3705242298842100	-4.9609363664954422
0.029810	0.8217072766058334	0.9089773733282437	-0.3319911709718419	4.6108318595996733	-0.1267529889453867	0.9478714319044710
0.114146	0.0928079655885712	-0.0255449076062390	-0.0392294347444003	-9.8113775325004671	4.0023132571540581	-0.8267682816923009
0.410789	0.3142202722420699	-0.0234602326659730	-1.8530138184085749	-1.9232742097565545	-0.9218646654953059	0.6476625921255829
0.040145	0.0755617981822818	0.0195069212933521	0.0168279720709834	-4.7194244221216763	8.5189804181617603	-16.4485114742414993
0.010540	-2.3360744112703111	0.4781590478584406	0.0429820886788202	-4.2521577088395901	1.2975654628172857	2.3530364281384326
0.129803	0.0064424949642544	-0.0003064161552416	0.0599938057852396	12.2219463082769693	-4.6409204221804847	-0.5434517558559925
0.020562	-0.1696854264499691	-0.8167051316617417	-0.0116958832430186	1.1877964672660897	-0.5439790610078800	-2.0799596832525804
0.167699	-0.2755718338011949	0.1243470932251210	0.0936891430708477	-5.1222480785321478	-1.0953447907798499	-0.5425271695092790
0.116024	-0.2828964458103843	-1.9292214736824740	-0.7057439471458409	-7.0419649136942102	1.8561497211758318	-4.1330066453496226
0.088484	0.1629497188179240	0.0180079576930027	-0.0399331096788264	1.2426609296852551	-14.5109701742920691	1.5508239809514519
0.141120	0.2486954998565359	0.6389292600515327	-1.2913626355382755	0.2795454466320926	-8.4812196845115437	5.7167569927635915
0.280070	0.0069936101706051	0.2052822390276457	-0.0522464089480056	-2.4995571726678834	-2.0850053216991382	-3.1643030140346959
0.055628	0.2331279045782103	-0.0801338324821064	-0.1502445518588671	6.6486663816580425	-6.0144785778712810	-2.4159113927471849
6.744382	0.0412065837746748	-0.4625158173629785	-0.2543788616348110	-0.4268020123694078	-3.9894910873107103	-4.0213887163439326
0.192663	-0.0100979486005313	0.1555784304385499	0.0390463765225221	8.4320049013231699	6.2017581834783959	-4.5167924958867083
0.109615	-0.1408139492119159	-0.0305021162649743	0.1418071038243519	2.0248620829955519	-0.2383535339173004	-2.3897818900971797
0.409282	-0.0446278883995928	-0.2719004224319654	-0.1779094951038730	10.6769921281110225	-0.6496066056733730	2.6418462414148292
1.053401	-0.5165926514899317	-0.2437759774565432	-0.2632895304374132	-7.0168622730867876	-8.6720888445166437	-4.6020701043561330
0.272434	-1.2023026360496554	0.2970011624304530	0.9186539924067436	0.6623120559056284	6.2568343832143389	1.8072415027450666
28.542336	-0.0809807398173977	-0.7899881709665841	-0.1672786135365205	1.4148138685589033	-6.5878418156158869	-4.0339614148885063
0.609297	0.0374382477593596	0.0815660182420264	0.1073487347948804	-6.9553447821514771	1.0927610831204966	2.5940534092561465
1.065126	-0.3378594394244205	0.2113585854721679	-1.3197770093202841	-2.5463632906717906	2.4127805282413606	2.7597181480498096
